XM_036331279.1	LOC118667589
XM_036331280.1	LOC118667589
XM_036331281.1	CDKN2B
XM_036331282.1	TBC1D1
XM_036331283.1	ELAVL2
XM_036331284.1	ELAVL2
XM_036331285.1	TUSC1
XM_036331286.1	CAAP1
XM_036331287.1	CAAP1
XM_036331288.1	PLAA
XM_036331289.1	PLAA
XM_036331290.1	PLAA
XM_036331291.1	PLAA
XM_036331292.1	PLAA
XM_036331293.1	LOC118667599
XM_036331294.1	IFT74
XM_036331295.1	IFT74
XM_036331296.1	IFT74
XM_036331297.1	IFT74
XM_036331298.1	LRRC19
XM_036331299.1	TEK
XM_036331300.1	TEK
XM_036331301.1	TEK
XM_036331302.1	TEK
XM_036331303.1	MOB3B
XM_036331304.1	MOB3B
XM_036331305.1	MOB3B
XM_036331306.1	MOB3B
XM_036331307.1	MOB3B
XM_036331308.1	MOB3B
XM_036331309.1	MOB3B
XM_036331310.1	MOB3B
XM_036331311.1	MOB3B
XM_036331312.1	MOB3B
XM_036331313.1	IFNK
XM_036331314.1	C9orf72
XM_036331315.1	C9orf72
XM_036331316.1	C9orf72
XM_036331317.1	KLF3
XM_036331318.1	C9orf72
XM_036331319.1	C9orf72
XM_036331320.1	C9orf72
XM_036331321.1	LINGO2
XM_036331322.1	LOC118667612
XM_036331323.1	ACO1
XM_036331324.1	ACO1
XM_036331325.1	KLF3
XM_036331326.1	LOC118667615
XM_036331327.1	LOC118667617
XM_036331328.1	LOC118667617
XM_036331329.1	CDK20
XM_036331330.1	LOC118667619
XM_036331331.1	LOC118667619
XM_036331332.1	LOC118667619
XM_036331333.1	LOC118667622
XM_036331334.1	LOC118667622
XM_036331335.1	LOC118667622
XM_036331336.1	LOC118667622
XM_036331337.1	LOC118667622
XM_036331338.1	LOC118667622
XM_036331339.1	LOC118667622
XM_036331340.1	LOC118667622
XM_036331341.1	LOC118667622
XM_036331342.1	TLR1
XM_036331343.1	LOC118667622
XM_036331344.1	LOC118667622
XM_036331345.1	LOC118667622
XM_036331346.1	LOC118667622
XM_036331347.1	LOC118667622
XM_036331348.1	LOC118667622
XM_036331349.1	LOC118667622
XM_036331350.1	LOC118667622
XM_036331351.1	LOC118667622
XM_036331352.1	LOC118667622
XM_036331353.1	TLR1
XM_036331354.1	LOC118667622
XM_036331355.1	LOC118667622
XM_036331356.1	LOC118667622
XM_036331357.1	LOC118667622
XM_036331358.1	LOC118667622
XM_036331359.1	LOC118667622
XM_036331360.1	LOC118667625
XM_036331361.1	LOC118667625
XM_036331362.1	LOC118667625
XM_036331363.1	LOC118667625
XM_036331364.1	LOC118667625
XM_036331365.1	FAM120A
XM_036331366.1	FAM120A
XM_036331367.1	FAM120A
XM_036331368.1	TLR6
XM_036331369.1	FAM120A
XM_036331370.1	FAM120A
XM_036331371.1	FAM120A
XM_036331372.1	FAM120A
XM_036331373.1	FAM120A
XM_036331374.1	PHF2
XM_036331375.1	PHF2
XM_036331376.1	PHF2
XM_036331377.1	PHF2
XM_036331378.1	PHF2
XM_036331379.1	PHF2
XM_036331380.1	LOC118667630
XM_036331381.1	LOC118667630
XM_036331382.1	FAM114A1
XM_036331383.1	PTPDC1
XM_036331384.1	PTPDC1
XM_036331385.1	PTPDC1
XM_036331386.1	PTPDC1
XM_036331387.1	PTPDC1
XM_036331388.1	PTPDC1
XM_036331389.1	PTPDC1
XM_036331390.1	PTPDC1
XM_036331391.1	PTPDC1
XM_036331392.1	FAM114A1
XM_036331393.1	ZNF169
XM_036331394.1	ZNF169
XM_036331395.1	ZNF169
XM_036331396.1	ZNF169
XM_036331397.1	ZNF169
XM_036331398.1	LOC118667634
XM_036331399.1	LOC118667634
XM_036331400.1	FBP2
XM_036331401.1	FAM114A1
XM_036331402.1	FBP1
XM_036331403.1	LOC118667637
XM_036331404.1	FANCC
XM_036331405.1	FSCB
XM_036331406.1	FANCC
XM_036331407.1	PTCH1
XM_036331408.1	PTCH1
XM_036331409.1	PTCH1
XM_036331410.1	PTCH1
XM_036331411.1	PTCH1
XM_036331412.1	PTCH1
XM_036331413.1	PTCH1
XM_036331414.1	ERCC6L2
XM_036331415.1	TMEM156
XM_036331416.1	ERCC6L2
XM_036331417.1	ERCC6L2
XM_036331418.1	HSD17B3
XM_036331419.1	SLC35D2
XM_036331420.1	SLC35D2
XM_036331421.1	LOC118667645
XM_036331422.1	ZNF367
XM_036331423.1	TMEM156
XM_036331424.1	HABP4
XM_036331425.1	HABP4
XM_036331426.1	HABP4
XM_036331427.1	CDC14B
XM_036331428.1	CDC14B
XM_036331429.1	CDC14B
XM_036331430.1	CDC14B
XM_036331431.1	CDC14B
XM_036331432.1	CDC14B
XM_036331433.1	CDC14B
XM_036331434.1	CDC14B
XM_036331435.1	CDC14B
XM_036331436.1	CDC14B
XM_036331437.1	CDC14B
XM_036331438.1	CDC14B
XM_036331439.1	CDC14B
XM_036331440.1	CDC14B
XM_036331441.1	CDC14B
XM_036331442.1	CDC14B
XM_036331443.1	CDC14B
XM_036331444.1	CDC14B
XM_036331445.1	CDC14B
XM_036331446.1	CDC14B
XM_036331447.1	CDC14B
XM_036331448.1	CDC14B
XM_036331449.1	CDC14B
XM_036331450.1	CDC14B
XM_036331451.1	WDR19
XM_036331452.1	LOC118667652
XM_036331453.1	PRXL2C
XM_036331454.1	LOC118667655
XM_036331455.1	LOC118667658
XM_036331456.1	WDR19
XM_036331457.1	WDR19
XM_036331458.1	STKLD1
XM_036331459.1	PRDM12
XM_036331460.1	WDR19
XM_036331461.1	CFAP157
XM_036331462.1	RPL35
XM_036331463.1	CRB2
XM_036331464.1	LOC118667675
XM_036331465.1	TEX48
XM_036331466.1	LOC118667677
XM_036331467.1	LOC118667678
XM_036331468.1	WDR19
XM_036331469.1	LOC118667681
XM_036331470.1	LOC118667682
XM_036331471.1	LOC118667684
XM_036331472.1	WDR19
XM_036331473.1	LOC118667687
XM_036331474.1	LOC118667688
XM_036331475.1	LOC118667690
XM_036331476.1	ZNF483
XM_036331477.1	LOC118667692
XM_036331478.1	LOC118667695
XM_036331479.1	LOC118667697
XM_036331480.1	RFC1
XM_036331481.1	LOC118667698
XM_036331482.1	LOC118667699
XM_036331483.1	CYLC2
XM_036331484.1	RFC1
XM_036331485.1	LOC118667707
XM_036331486.1	LOC118667709
XM_036331487.1	LOC118667710
XM_036331488.1	RFC1
XM_036331489.1	LOC118667711
XM_036331490.1	DNAI1
XM_036331491.1	SPINK4
XM_036331492.1	LOC118667715
XM_036331493.1	RFC1
XM_036331494.1	LOC118667718
XM_036331495.1	SLC28A3
XM_036331496.1	LOC118667722
XM_036331497.1	LOC118667723
XM_036331498.1	LOC118667727
XM_036331499.1	RFC1
XM_036331500.1	LOC118667730
XM_036331501.1	LOC118667732
XM_036331502.1	RFC1
XM_036331503.1	LOC118667737
XM_036331504.1	LOC118667739
XM_036331505.1	TPD52L3
XM_036331506.1	LOC118667743
XM_036331507.1	LOC118667744
XM_036331508.1	KLHL5
XM_036331509.1	MYMK
XM_036331510.1	SPACA9
XM_036331511.1	CFAP77
XM_036331512.1	FIBCD1
XM_036331513.1	LOC118667750
XM_036331514.1	KLHL5
XM_036331515.1	TNFSF15
XM_036331516.1	LOC118667753
XM_036331517.1	LOC118667754
XM_036331518.1	LOC118667755
XM_036331519.1	LOC118667756
XM_036331520.1	LOC118667757
XM_036331521.1	LOC118667758
XM_036331522.1	KLHL5
XM_036331523.1	TXNDC8
XM_036331524.1	KLB
XM_036331525.1	UGDH
XM_036331526.1	UGDH
XM_036331527.1	UGDH
XM_036331528.1	UGDH
XM_036331529.1	UGDH
XM_036331530.1	LIAS
XM_036331531.1	LIAS
XM_036331532.1	FOXL2
XM_036331533.1	LOC118667869
XM_036331534.1	TRIM42
XM_036331535.1	SNTN
XM_036331536.1	RPL9
XM_036331537.1	LOC118667875
XM_036331538.1	SOX14
XM_036331539.1	IQCF6
XM_036331540.1	LYZL4
XM_036331541.1	LOC118667880
XM_036331542.1	PPP4R2
XM_036331543.1	PPP4R2
XM_036331544.1	UBE2K
XM_036331545.1	PPP4R2
XM_036331546.1	PPP4R2
XM_036331547.1	PPP4R2
XM_036331548.1	PPP4R2
XM_036331549.1	LOC118667885
XM_036331550.1	LOC118667886
XM_036331551.1	SHQ1
XM_036331552.1	UBE2K
XM_036331553.1	LOC118667889
XM_036331554.1	LOC118667889
XM_036331555.1	PROK2
XM_036331556.1	GPR27
XM_036331557.1	FOXP1
XM_036331558.1	FOXP1
XM_036331559.1	FOXP1
XM_036331560.1	UBE2K
XM_036331561.1	FOXP1
XM_036331562.1	FOXP1
XM_036331563.1	FOXP1
XM_036331564.1	FOXP1
XM_036331565.1	FOXP1
XM_036331566.1	FOXP1
XM_036331567.1	FOXP1
XM_036331568.1	FOXP1
XM_036331569.1	FOXP1
XM_036331570.1	FOXP1
XM_036331571.1	UBE2K
XM_036331572.1	FOXP1
XM_036331573.1	FOXP1
XM_036331574.1	FOXP1
XM_036331575.1	FOXP1
XM_036331576.1	FOXP1
XM_036331577.1	FOXP1
XM_036331578.1	UBE2K
XM_036331579.1	MITF
XM_036331580.1	MITF
XM_036331581.1	MITF
XM_036331582.1	MITF
XM_036331583.1	MITF
XM_036331584.1	MITF
XM_036331585.1	MITF
XM_036331586.1	MITF
XM_036331587.1	MITF
XM_036331588.1	UBE2K
XM_036331589.1	FRMD4B
XM_036331590.1	FRMD4B
XM_036331591.1	FRMD4B
XM_036331592.1	FRMD4B
XM_036331593.1	FRMD4B
XM_036331594.1	FRMD4B
XM_036331595.1	FRMD4B
XM_036331596.1	LMOD3
XM_036331597.1	UBE2K
XM_036331598.1	LMOD3
XM_036331599.1	UBA3
XM_036331600.1	UBA3
XM_036331601.1	ARL6IP5
XM_036331602.1	TMF1
XM_036331603.1	TMF1
XM_036331604.1	TMF1
XM_036331605.1	TMF1
XM_036331606.1	UBE2K
XM_036331607.1	EOGT
XM_036331608.1	EOGT
XM_036331609.1	EOGT
XM_036331610.1	EOGT
XM_036331611.1	EOGT
XM_036331612.1	TAFA1
XM_036331613.1	SUCLG2
XM_036331614.1	KBTBD8
XM_036331615.1	KBTBD8
XM_036331616.1	KBTBD8
XM_036331617.1	LRIG1
XM_036331618.1	SMIM14
XM_036331619.1	LRIG1
XM_036331620.1	LRIG1
XM_036331621.1	LRIG1
XM_036331622.1	LRIG1
XM_036331623.1	LRIG1
XM_036331624.1	LRIG1
XM_036331625.1	LRIG1
XM_036331626.1	SLC25A26
XM_036331627.1	SLC25A26
XM_036331628.1	SMIM14
XM_036331629.1	SLC25A26
XM_036331630.1	MAGI1
XM_036331631.1	MAGI1
XM_036331632.1	MAGI1
XM_036331633.1	MAGI1
XM_036331634.1	MAGI1
XM_036331635.1	MAGI1
XM_036331636.1	MAGI1
XM_036331637.1	MAGI1
XM_036331638.1	MAGI1
XM_036331639.1	MAGI1
XM_036331640.1	MAGI1
XM_036331641.1	PDS5A
XM_036331642.1	MAGI1
XM_036331643.1	MAGI1
XM_036331644.1	MAGI1
XM_036331645.1	MAGI1
XM_036331646.1	LOC118667901
XM_036331647.1	ADAMTS9
XM_036331648.1	ADAMTS9
XM_036331649.1	PDS5A
XM_036331650.1	ADAMTS9
XM_036331651.1	ADAMTS9
XM_036331652.1	ADAMTS9
XM_036331653.1	ADAMTS9
XM_036331654.1	ADAMTS9
XM_036331655.1	ADAMTS9
XM_036331656.1	ADAMTS9
XM_036331657.1	ADAMTS9
XM_036331658.1	ADAMTS9
XM_036331659.1	PDS5A
XM_036331660.1	PRICKLE2
XM_036331661.1	PRICKLE2
XM_036331662.1	PRICKLE2
XM_036331663.1	ATXN7
XM_036331664.1	ATXN7
XM_036331665.1	ATXN7
XM_036331666.1	PDS5A
XM_036331667.1	ATXN7
XM_036331668.1	ATXN7
XM_036331669.1	ATXN7
XM_036331670.1	ATXN7
XM_036331671.1	ATXN7
XM_036331672.1	ATXN7
XM_036331673.1	PSMD6
XM_036331674.1	PSMD6
XM_036331675.1	THOC7
XM_036331676.1	PDS5A
XM_036331677.1	THOC7
XM_036331678.1	SYNPR
XM_036331679.1	SYNPR
XM_036331680.1	CADPS
XM_036331681.1	CADPS
XM_036331682.1	CADPS
XM_036331683.1	CADPS
XM_036331684.1	CADPS
XM_036331685.1	CADPS
XM_036331686.1	PDS5A
XM_036331687.1	CADPS
XM_036331688.1	CADPS
XM_036331689.1	CADPS
XM_036331690.1	CADPS
XM_036331691.1	CADPS
XM_036331692.1	CADPS
XM_036331693.1	CADPS
XM_036331694.1	CADPS
XM_036331695.1	CADPS
XM_036331696.1	CADPS
XM_036331697.1	PDS5A
XM_036331698.1	CADPS
XM_036331699.1	CUNH3orf14
XM_036331700.1	CUNH3orf14
XM_036331701.1	CUNH3orf14
XM_036331702.1	CUNH3orf14
XM_036331703.1	CUNH3orf14
XM_036331704.1	CUNH3orf14
XM_036331705.1	CUNH3orf14
XM_036331706.1	CUNH3orf14
XM_036331707.1	CUNH3orf14
XM_036331708.1	PDS5A
XM_036331709.1	CUNH3orf14
XM_036331710.1	CUNH3orf14
XM_036331711.1	CUNH3orf14
XM_036331712.1	CUNH3orf14
XM_036331713.1	CUNH3orf14
XM_036331714.1	PTPRG
XM_036331715.1	PTPRG
XM_036331716.1	PTPRG
XM_036331717.1	LOC118667927
XM_036331718.1	PDS5A
XM_036331719.1	LOC118667929
XM_036331720.1	FHIT
XM_036331721.1	CFAP20DC
XM_036331722.1	CFAP20DC
XM_036331723.1	CFAP20DC
XM_036331724.1	CFAP20DC
XM_036331725.1	CFAP20DC
XM_036331726.1	CFAP20DC
XM_036331727.1	CFAP20DC
XM_036331728.1	CFAP20DC
XM_036331729.1	CFAP20DC
XM_036331730.1	FAM3D
XM_036331731.1	FAM3D
XM_036331732.1	FAM107A
XM_036331733.1	FAM107A
XM_036331734.1	FAM107A
XM_036331735.1	FAM107A
XM_036331736.1	ACOX2
XM_036331737.1	PDS5A
XM_036331738.1	KCTD6
XM_036331739.1	KCTD6
XM_036331740.1	KCTD6
XM_036331741.1	KCTD6
XM_036331742.1	PDHB
XM_036331743.1	PDHB
XM_036331744.1	PXK
XM_036331745.1	PXK
XM_036331746.1	PXK
XM_036331747.1	PDS5A
XM_036331748.1	PXK
XM_036331749.1	PXK
XM_036331750.1	PXK
XM_036331751.1	PXK
XM_036331752.1	PXK
XM_036331753.1	PXK
XM_036331754.1	PXK
XM_036331755.1	PXK
XM_036331756.1	PXK
XM_036331757.1	PXK
XM_036331758.1	PDS5A
XM_036331759.1	LOC118667941
XM_036331760.1	LOC118667941
XM_036331761.1	LOC118667941
XM_036331762.1	LOC118667941
XM_036331763.1	LOC118667941
XM_036331764.1	LOC118667941
XM_036331765.1	LOC118667941
XM_036331766.1	LOC118667941
XM_036331767.1	LOC118667941
XM_036331768.1	LOC118667941
XM_036331769.1	PDS5A
XM_036331770.1	LOC118667941
XM_036331771.1	LOC118667941
XM_036331772.1	LOC118667941
XM_036331773.1	LOC118667941
XM_036331774.1	DNASE1L3
XM_036331775.1	HTD2
XM_036331776.1	FLNB
XM_036331777.1	FLNB
XM_036331778.1	FLNB
XM_036331779.1	FLNB
XM_036331780.1	FLNB
XM_036331781.1	FLNB
XM_036331782.1	FLNB
XM_036331783.1	LOC118667945
XM_036331784.1	FLNB
XM_036331785.1	LOC118667946
XM_036331786.1	LOC118667948
XM_036331787.1	LOC118667948
XM_036331788.1	LOC118667948
XM_036331789.1	LOC118667948
XM_036331790.1	LOC118667948
XM_036331791.1	LOC118667948
XM_036331792.1	LOC118667948
XM_036331793.1	LOC118667948
XM_036331794.1	LOC118667948
XM_036331795.1	LOC118667949
XM_036331796.1	LOC118667948
XM_036331797.1	LOC118667948
XM_036331798.1	LOC118667948
XM_036331799.1	LOC118667948
XM_036331800.1	LOC118667948
XM_036331801.1	LOC118667948
XM_036331802.1	LOC118667948
XM_036331803.1	LOC118667948
XM_036331804.1	LOC118667948
XM_036331805.1	LOC118667948
XM_036331806.1	LOC118667948
XM_036331807.1	LOC118667948
XM_036331808.1	LOC118667948
XM_036331809.1	LOC118667948
XM_036331810.1	LOC118667948
XM_036331811.1	LOC118667948
XM_036331812.1	LOC118667948
XM_036331813.1	LOC118667948
XM_036331814.1	LOC118667948
XM_036331815.1	LOC118667948
XM_036331816.1	LOC118667948
XM_036331817.1	LOC118667948
XM_036331818.1	LOC118667948
XM_036331819.1	LOC118667948
XM_036331820.1	DENND6A
XM_036331821.1	DENND6A
XM_036331822.1	DENND6A
XM_036331823.1	DENND6A
XM_036331824.1	DENND6A
XM_036331825.1	DENND6A
XM_036331826.1	ARF4
XM_036331827.1	PDE12
XM_036331828.1	DNAH12
XM_036331829.1	ASB14
XM_036331830.1	APPL1
XM_036331831.1	APPL1
XM_036331832.1	N4BP2
XM_036331833.1	APPL1
XM_036331834.1	APPL1
XM_036331835.1	APPL1
XM_036331836.1	APPL1
XM_036331837.1	APPL1
XM_036331838.1	HESX1
XM_036331839.1	IL17RD
XM_036331840.1	IL17RD
XM_036331841.1	ARHGEF3
XM_036331842.1	N4BP2
XM_036331843.1	ARHGEF3
XM_036331844.1	ARHGEF3
XM_036331845.1	ARHGEF3
XM_036331846.1	ARHGEF3
XM_036331847.1	ARHGEF3
XM_036331848.1	ARHGEF3
XM_036331849.1	ARHGEF3
XM_036331850.1	TASOR
XM_036331851.1	TASOR
XM_036331852.1	N4BP2
XM_036331853.1	TASOR
XM_036331854.1	TASOR
XM_036331855.1	TASOR
XM_036331856.1	TASOR
XM_036331857.1	TASOR
XM_036331858.1	TASOR
XM_036331859.1	TASOR
XM_036331860.1	TASOR
XM_036331861.1	TASOR
XM_036331862.1	TASOR
XM_036331863.1	N4BP2
XM_036331864.1	CCDC66
XM_036331865.1	CCDC66
XM_036331866.1	CCDC66
XM_036331867.1	CCDC66
XM_036331868.1	CCDC66
XM_036331869.1	CCDC66
XM_036331870.1	CCDC66
XM_036331871.1	CCDC66
XM_036331872.1	CCDC66
XM_036331873.1	CCDC66
XM_036331874.1	N4BP2
XM_036331875.1	CCDC66
XM_036331876.1	CCDC66
XM_036331877.1	ERC2
XM_036331878.1	WNT5A
XM_036331879.1	N4BP2
XM_036331880.1	CACNA2D3
XM_036331881.1	LRTM1
XM_036331882.1	SELENOK
XM_036331883.1	CACNA1D
XM_036331884.1	ACTR8
XM_036331885.1	ACTR8
XM_036331886.1	ACTR8
XM_036331887.1	ACTR8
XM_036331888.1	N4BP2
XM_036331889.1	ACTR8
XM_036331890.1	ACTR8
XM_036331891.1	CHDH
XM_036331892.1	CHDH
XM_036331893.1	CHDH
XM_036331894.1	CHDH
XM_036331895.1	IL17RB
XM_036331896.1	IL17RB
XM_036331897.1	IL17RB
XM_036331898.1	N4BP2
XM_036331899.1	DCP1A
XM_036331900.1	DCP1A
XM_036331901.1	DCP1A
XM_036331902.1	DCP1A
XM_036331903.1	TKT
XM_036331904.1	PRKCD
XM_036331905.1	N4BP2
XM_036331906.1	PRKCD
XM_036331907.1	PRKCD
XM_036331908.1	PRKCD
XM_036331909.1	PRKCD
XM_036331910.1	PRKCD
XM_036331911.1	PRKCD
XM_036331912.1	PRKCD
XM_036331913.1	RFT1
XM_036331914.1	RFT1
XM_036331915.1	RFT1
XM_036331916.1	N4BP2
XM_036331917.1	RFT1
XM_036331918.1	RFT1
XM_036331919.1	RFT1
XM_036331920.1	RFT1
XM_036331921.1	LOC118667805
XM_036331922.1	SFMBT1
XM_036331923.1	SFMBT1
XM_036331924.1	SFMBT1
XM_036331925.1	SFMBT1
XM_036331926.1	SFMBT1
XM_036331927.1	N4BP2
XM_036331928.1	SFMBT1
XM_036331929.1	SFMBT1
XM_036331930.1	SFMBT1
XM_036331931.1	SFMBT1
XM_036331932.1	SFMBT1
XM_036331933.1	SFMBT1
XM_036331934.1	STIMATE
XM_036331935.1	STIMATE
XM_036331936.1	N4BP2
XM_036331937.1	LOC118667988
XM_036331938.1	LOC118667989
XM_036331939.1	LOC118667989
XM_036331940.1	LOC118667991
XM_036331941.1	LOC118667991
XM_036331942.1	ITIH1
XM_036331943.1	ITIH1
XM_036331944.1	NEK4
XM_036331945.1	NEK4
XM_036331946.1	NEK4
XM_036331947.1	RHOH
XM_036331948.1	NEK4
XM_036331949.1	NEK4
XM_036331950.1	NEK4
XM_036331951.1	PBRM1
XM_036331952.1	PBRM1
XM_036331953.1	PBRM1
XM_036331954.1	PBRM1
XM_036331955.1	PBRM1
XM_036331956.1	PBRM1
XM_036331957.1	PBRM1
XM_036331958.1	RHOH
XM_036331959.1	PBRM1
XM_036331960.1	PBRM1
XM_036331961.1	PBRM1
XM_036331962.1	PBRM1
XM_036331963.1	PBRM1
XM_036331964.1	PBRM1
XM_036331965.1	PBRM1
XM_036331966.1	PBRM1
XM_036331967.1	PBRM1
XM_036331968.1	PBRM1
XM_036331969.1	PBRM1
XM_036331970.1	PBRM1
XM_036331971.1	PBRM1
XM_036331972.1	PBRM1
XM_036331973.1	PBRM1
XM_036331974.1	PBRM1
XM_036331975.1	GNL3
XM_036331976.1	GNL3
XM_036331977.1	LOC118667996
XM_036331978.1	GLT8D1
XM_036331979.1	GLT8D1
XM_036331980.1	GLT8D1
XM_036331981.1	GLT8D1
XM_036331982.1	GLT8D1
XM_036331983.1	SPCS1
XM_036331984.1	SPCS1
XM_036331985.1	SMIM4
XM_036331986.1	STAB1
XM_036331987.1	STAB1
XM_036331988.1	STAB1
XM_036331989.1	STAB1
XM_036331990.1	STAB1
XM_036331991.1	STAB1
XM_036331992.1	CHRNA9
XM_036331993.1	STAB1
XM_036331994.1	STAB1
XM_036331995.1	STAB1
XM_036331996.1	NISCH
XM_036331997.1	NISCH
XM_036331998.1	NISCH
XM_036331999.1	NISCH
XM_036332000.1	NT5DC2
XM_036332001.1	TNNC1
XM_036332002.1	SEMA3G
XM_036332003.1	SEMA3G
XM_036332004.1	PHF7
XM_036332005.1	LOC118668006
XM_036332006.1	BAP1
XM_036332007.1	BAP1
XM_036332008.1	BAP1
XM_036332009.1	BAP1
XM_036332010.1	BAP1
XM_036332011.1	GLYCTK
XM_036332012.1	GLYCTK
XM_036332013.1	PPM1M
XM_036332014.1	PPM1M
XM_036332015.1	PPM1M
XM_036332016.1	PPM1M
XM_036332017.1	PPM1M
XM_036332018.1	RBM47
XM_036332019.1	PPM1M
XM_036332020.1	PPM1M
XM_036332021.1	PPM1M
XM_036332022.1	PPM1M
XM_036332023.1	PPM1M
XM_036332024.1	WDR82
XM_036332025.1	WDR82
XM_036332026.1	RBM47
XM_036332027.1	GRM7
XM_036332028.1	LMCD1
XM_036332029.1	LMCD1
XM_036332030.1	SSUH2
XM_036332031.1	CAV3
XM_036332032.1	OXTR
XM_036332033.1	RBM47
XM_036332034.1	RAD18
XM_036332035.1	RAD18
XM_036332036.1	RAD18
XM_036332037.1	RAD18
XM_036332038.1	RAD18
XM_036332039.1	SRGAP3
XM_036332040.1	SRGAP3
XM_036332041.1	SRGAP3
XM_036332042.1	RBM47
XM_036332043.1	SRGAP3
XM_036332044.1	SETD5
XM_036332045.1	SETD5
XM_036332046.1	SETD5
XM_036332047.1	SETD5
XM_036332048.1	SETD5
XM_036332049.1	SETD5
XM_036332050.1	RBM47
XM_036332051.1	SETD5
XM_036332052.1	SETD5
XM_036332053.1	SETD5
XM_036332054.1	SETD5
XM_036332055.1	SETD5
XM_036332056.1	SETD5
XM_036332057.1	SETD5
XM_036332058.1	SETD5
XM_036332059.1	SETD5
XM_036332060.1	SETD5
XM_036332061.1	RBM47
XM_036332062.1	SETD5
XM_036332063.1	SETD5
XM_036332064.1	SETD5
XM_036332065.1	SETD5
XM_036332066.1	SETD5
XM_036332067.1	THUMPD3
XM_036332068.1	THUMPD3
XM_036332069.1	THUMPD3
XM_036332070.1	THUMPD3
XM_036332071.1	THUMPD3
XM_036332072.1	RBM47
XM_036332073.1	THUMPD3
XM_036332074.1	THUMPD3
XM_036332075.1	LHFPL4
XM_036332076.1	MTMR14
XM_036332077.1	MTMR14
XM_036332078.1	MTMR14
XM_036332079.1	RBM47
XM_036332080.1	MTMR14
XM_036332081.1	MTMR14
XM_036332082.1	MTMR14
XM_036332083.1	MTMR14
XM_036332084.1	MTMR14
XM_036332085.1	MTMR14
XM_036332086.1	MTMR14
XM_036332087.1	CPNE9
XM_036332088.1	CPNE9
XM_036332089.1	CPNE9
XM_036332090.1	RBM47
XM_036332091.1	BRPF1
XM_036332092.1	BRPF1
XM_036332093.1	BRPF1
XM_036332094.1	BRPF1
XM_036332095.1	BRPF1
XM_036332096.1	BRPF1
XM_036332097.1	BRPF1
XM_036332098.1	BRPF1
XM_036332099.1	BRPF1
XM_036332100.1	RBM47
XM_036332101.1	BRPF1
XM_036332102.1	BRPF1
XM_036332103.1	BRPF1
XM_036332104.1	TADA3
XM_036332105.1	TADA3
XM_036332106.1	TADA3
XM_036332107.1	CAMK1
XM_036332108.1	CAMK1
XM_036332109.1	RPUSD3
XM_036332110.1	RBM47
XM_036332111.1	RPUSD3
XM_036332112.1	RPUSD3
XM_036332113.1	OGG1
XM_036332114.1	OGG1
XM_036332115.1	OGG1
XM_036332116.1	RBM47
XM_036332117.1	CIDEC
XM_036332118.1	CIDEC
XM_036332119.1	CIDEC
XM_036332120.1	ARPC4
XM_036332121.1	ARPC4
XM_036332122.1	TTLL3
XM_036332123.1	JAGN1
XM_036332124.1	RBM47
XM_036332125.1	PRRT3
XM_036332126.1	PRRT3
XM_036332127.1	PRRT3
XM_036332128.1	PRRT3
XM_036332129.1	PRRT3
XM_036332130.1	IL17RC
XM_036332131.1	IL17RC
XM_036332132.1	IL17RC
XM_036332133.1	IL17RC
XM_036332134.1	IL17RC
XM_036332135.1	IL17RE
XM_036332136.1	IL17RE
XM_036332137.1	IL17RE
XM_036332138.1	IL17RE
XM_036332139.1	IL17RE
XM_036332140.1	IL17RE
XM_036332141.1	IL17RE
XM_036332142.1	IL17RE
XM_036332143.1	IL17RE
XM_036332144.1	CRELD1
XM_036332145.1	CRELD1
XM_036332146.1	CRELD1
XM_036332147.1	FANCD2
XM_036332148.1	FANCD2
XM_036332149.1	EMC3
XM_036332150.1	EMC3
XM_036332151.1	NSUN7
XM_036332152.1	FANCD2OS
XM_036332153.1	BRK1
XM_036332154.1	IRAK2
XM_036332155.1	TATDN2
XM_036332156.1	TATDN2
XM_036332157.1	TATDN2
XM_036332158.1	TATDN2
XM_036332159.1	TATDN2
XM_036332160.1	SEC13
XM_036332161.1	SEC13
XM_036332162.1	SEC13
XM_036332163.1	APBB2
XM_036332164.1	GHRL
XM_036332165.1	GHRL
XM_036332166.1	GHRL
XM_036332167.1	GHRL
XM_036332168.1	GHRL
XM_036332169.1	LOC118668060
XM_036332170.1	APBB2
XM_036332171.1	ATP2B2
XM_036332172.1	ATP2B2
XM_036332173.1	ATP2B2
XM_036332174.1	ATP2B2
XM_036332175.1	ATP2B2
XM_036332176.1	ATP2B2
XM_036332177.1	ATP2B2
XM_036332178.1	ATP2B2
XM_036332179.1	ATP2B2
XM_036332180.1	ATP2B2
XM_036332181.1	APBB2
XM_036332182.1	ATP2B2
XM_036332183.1	ATP2B2
XM_036332184.1	SLC6A11
XM_036332185.1	SLC6A1
XM_036332186.1	SLC6A1
XM_036332187.1	HRH1
XM_036332188.1	APBB2
XM_036332189.1	ATG7
XM_036332190.1	ATG7
XM_036332191.1	ATG7
XM_036332192.1	ATG7
XM_036332193.1	ATG7
XM_036332194.1	ATG7
XM_036332195.1	VGLL4
XM_036332196.1	VGLL4
XM_036332197.1	APBB2
XM_036332198.1	VGLL4
XM_036332199.1	VGLL4
XM_036332200.1	VGLL4
XM_036332201.1	VGLL4
XM_036332202.1	VGLL4
XM_036332203.1	TAMM41
XM_036332204.1	TAMM41
XM_036332205.1	TAMM41
XM_036332206.1	TAMM41
